message,severity,attributes,tags,timestamp
handled request,info,"{""resp_headers"":{""Content-Encoding"":[""gzip""],""Vary"":[""Accept-Encoding""],""Etag"":[""\""dh7lxe172s5czat-gzip\""""],""Content-Type"":[""text/javascript; charset=utf-8""],""Last-Modified"":[""Fri, 20 Mar 2026 12:27:03 GMT""],""X-Content-Type-Options"":[""nosniff""]},""ts"":1774010050.419545,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.4"",""remote_port"":""62118"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/assets/index-C6ixadp1.js"",""headers"":{""Origin"":[""https://texas-hold-em-poker-production-121b.up.railway.app""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""Sec-Fetch-Dest"":[""script""],""X-Request-Start"":[""1774010050166""],""Accept"":[""*/*""],""Sec-Fetch-Site"":[""same-origin""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Priority"":[""u=1""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Sec-Ch-Ua-Mobile"":[""?0""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""X-Railway-Request-Id"":[""YXJCrrHIQXaAhP_TacI7Nw""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""X-Real-Ip"":[""118.163.198.6""],""Sec-Fetch-Mode"":[""cors""],""X-Forwarded-Proto"":[""https""],""X-Forwarded-For"":[""118.163.198.6""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""Cookie"":[""REDACTED""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.001062039,""size"":12802,""status"":200,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:34:10.852690991Z
handled request,info,"{""resp_headers"":{""Vary"":[""Accept-Encoding""],""Etag"":[""\""dh7lxe172s5cdeb-gzip\""""],""Content-Type"":[""text/html; charset=utf-8""],""Last-Modified"":[""Fri, 20 Mar 2026 12:27:03 GMT""],""X-Content-Type-Options"":[""nosniff""],""Content-Encoding"":[""gzip""]},""ts"":1774010050.4197211,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.4"",""remote_port"":""62134"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/wallet.js"",""headers"":{""X-Forwarded-For"":[""118.163.198.6""],""X-Forwarded-Proto"":[""https""],""X-Real-Ip"":[""118.163.198.6""],""Sec-Fetch-Site"":[""same-origin""],""X-Railway-Request-Id"":[""jW1HxZvHQc6GYDTGacI7Nw""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""Priority"":[""u=1""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Sec-Ch-Ua-Mobile"":[""?0""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""X-Request-Start"":[""1774010050167""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""Sec-Fetch-Dest"":[""script""],""Accept"":[""*/*""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Cookie"":[""REDACTED""],""Sec-Fetch-Mode"":[""no-cors""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000363817,""size"":4282,""status"":200,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:34:10.853974421Z
handled request,info,"{""resp_headers"":{""Vary"":[""Accept-Encoding""],""Allow"":[""GET, HEAD""],""Server"":[""Caddy""]},""ts"":1774010054.1344404,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.4"",""remote_port"":""62118"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""POST"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/dazzling-blessing-production-74b1.up.railway.app/api/auth/guest"",""headers"":{""Accept-Encoding"":[""gzip, deflate, br, zstd""],""Cookie"":[""REDACTED""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""Sec-Fetch-Mode"":[""cors""],""Content-Type"":[""application/json""],""Priority"":[""u=1, i""],""Sec-Ch-Ua-Mobile"":[""?0""],""X-Forwarded-Proto"":[""https""],""X-Real-Ip"":[""118.163.198.6""],""Sec-Fetch-Site"":[""same-origin""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""X-Request-Start"":[""1774010054050""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Sec-Fetch-Dest"":[""empty""],""X-Forwarded-For"":[""118.163.198.6""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""Origin"":[""https://texas-hold-em-poker-production-121b.up.railway.app""],""X-Railway-Request-Id"":[""aG1ATlEmQiWVJ73VacI7Nw""],""Content-Length"":[""20""],""Accept"":[""*/*""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000330052,""size"":0,""status"":405,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:34:14.136073285Z
handled request,info,"{""resp_headers"":{""Vary"":[""Accept-Encoding""],""Etag"":[""\""dh7lxe172s5cdeb-gzip\""""],""Content-Type"":[""text/html; charset=utf-8""],""Last-Modified"":[""Fri, 20 Mar 2026 12:27:03 GMT""],""X-Content-Type-Options"":[""nosniff""],""Content-Encoding"":[""gzip""]},""ts"":1774010054.3120308,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.4"",""remote_port"":""62118"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""GET"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/favicon.ico"",""headers"":{""Sec-Ch-Ua-Mobile"":[""?0""],""Priority"":[""u=1, i""],""X-Railway-Request-Id"":[""3bfk2PdlToSWpfWMacI7Nw""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Cookie"":[""REDACTED""],""Sec-Fetch-Site"":[""same-origin""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""X-Forwarded-For"":[""118.163.198.6""],""X-Real-Ip"":[""118.163.198.6""],""Accept"":[""image/avif,image/webp,image/apng,image/svg+xml,image/*,*/*;q=0.8""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""X-Forwarded-Proto"":[""https""],""X-Request-Start"":[""1774010054227""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Sec-Fetch-Dest"":[""image""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""Sec-Fetch-Mode"":[""no-cors""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000613709,""size"":4282,""status"":200,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:34:14.327036428Z
handled request,info,"{""resp_headers"":{""Server"":[""Caddy""],""Vary"":[""Accept-Encoding""],""Allow"":[""GET, HEAD""]},""ts"":1774010054.932269,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.4"",""remote_port"":""62118"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""POST"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/dazzling-blessing-production-74b1.up.railway.app/api/auth/guest"",""headers"":{""Content-Length"":[""20""],""Sec-Fetch-Mode"":[""cors""],""Cookie"":[""REDACTED""],""Priority"":[""u=1, i""],""Sec-Fetch-Dest"":[""empty""],""Sec-Fetch-Site"":[""same-origin""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""X-Real-Ip"":[""118.163.198.6""],""Origin"":[""https://texas-hold-em-poker-production-121b.up.railway.app""],""X-Request-Start"":[""1774010054848""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""X-Forwarded-For"":[""118.163.198.6""],""X-Railway-Request-Id"":[""aN5-94tURVqebptGacI7Nw""],""Accept"":[""*/*""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""X-Forwarded-Proto"":[""https""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Sec-Ch-Ua-Mobile"":[""?0""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Content-Type"":[""application/json""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000185595,""size"":0,""status"":405,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:34:14.945459365Z
handled request,info,"{""resp_headers"":{""Server"":[""Caddy""],""Vary"":[""Accept-Encoding""],""Allow"":[""GET, HEAD""]},""ts"":1774010055.1670794,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.4"",""remote_port"":""62118"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""POST"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/dazzling-blessing-production-74b1.up.railway.app/api/auth/guest"",""headers"":{""X-Real-Ip"":[""118.163.198.6""],""Sec-Fetch-Site"":[""same-origin""],""Cookie"":[""REDACTED""],""Origin"":[""https://texas-hold-em-poker-production-121b.up.railway.app""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""X-Forwarded-For"":[""118.163.198.6""],""Sec-Fetch-Dest"":[""empty""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""X-Forwarded-Proto"":[""https""],""Content-Length"":[""20""],""Sec-Fetch-Mode"":[""cors""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""Content-Type"":[""application/json""],""Priority"":[""u=1, i""],""Accept"":[""*/*""],""X-Request-Start"":[""1774010055082""],""Sec-Ch-Ua-Mobile"":[""?0""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""X-Railway-Request-Id"":[""2Bh6sCBtRme5IdJ6acI7Nw""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000223257,""size"":0,""status"":405,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:34:15.169643486Z
handled request,info,"{""resp_headers"":{""Vary"":[""Accept-Encoding""],""Allow"":[""GET, HEAD""],""Server"":[""Caddy""]},""ts"":1774010055.3990366,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.4"",""remote_port"":""62118"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""POST"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/dazzling-blessing-production-74b1.up.railway.app/api/auth/guest"",""headers"":{""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Accept"":[""*/*""],""Content-Type"":[""application/json""],""X-Real-Ip"":[""118.163.198.6""],""Content-Length"":[""20""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""X-Forwarded-Proto"":[""https""],""Cookie"":[""REDACTED""],""Origin"":[""https://texas-hold-em-poker-production-121b.up.railway.app""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""Sec-Fetch-Dest"":[""empty""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Priority"":[""u=1, i""],""Sec-Fetch-Mode"":[""cors""],""Sec-Ch-Ua-Mobile"":[""?0""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""X-Railway-Request-Id"":[""7Ycakc83RWaWU3FeacI7Nw""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""X-Forwarded-For"":[""118.163.198.6""],""X-Request-Start"":[""1774010055315""],""Sec-Fetch-Site"":[""same-origin""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000202076,""size"":0,""status"":405,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:34:15.401761174Z
handled request,info,"{""resp_headers"":{""Server"":[""Caddy""],""Vary"":[""Accept-Encoding""],""Allow"":[""GET, HEAD""]},""ts"":1774010056.0163388,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.4"",""remote_port"":""62118"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""POST"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/dazzling-blessing-production-74b1.up.railway.app/api/auth/guest"",""headers"":{""Sec-Ch-Ua-Mobile"":[""?0""],""Content-Length"":[""20""],""Priority"":[""u=1, i""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""X-Forwarded-For"":[""118.163.198.6""],""X-Railway-Request-Id"":[""_kDdE7hvQU239cG3acI7Nw""],""X-Request-Start"":[""1774010055932""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Cookie"":[""REDACTED""],""Sec-Fetch-Mode"":[""cors""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Sec-Fetch-Site"":[""same-origin""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""Sec-Fetch-Dest"":[""empty""],""X-Forwarded-Proto"":[""https""],""X-Real-Ip"":[""118.163.198.6""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Accept"":[""*/*""],""Content-Type"":[""application/json""],""Origin"":[""https://texas-hold-em-poker-production-121b.up.railway.app""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""Accept-Encoding"":[""gzip, deflate, br, zstd""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000241474,""size"":0,""status"":405,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:34:16.019602971Z
handled request,info,"{""resp_headers"":{""Vary"":[""Accept-Encoding""],""Allow"":[""GET, HEAD""],""Server"":[""Caddy""]},""ts"":1774010056.2321699,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.4"",""remote_port"":""62118"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""POST"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/dazzling-blessing-production-74b1.up.railway.app/api/auth/guest"",""headers"":{""Accept"":[""*/*""],""Content-Type"":[""application/json""],""Sec-Fetch-Site"":[""same-origin""],""Sec-Fetch-Dest"":[""empty""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""Sec-Ch-Ua-Mobile"":[""?0""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""X-Railway-Request-Id"":[""XJEthPInSc2U3bMFacI7Nw""],""X-Request-Start"":[""1774010056148""],""Cookie"":[""REDACTED""],""Sec-Fetch-Mode"":[""cors""],""Priority"":[""u=1, i""],""X-Real-Ip"":[""118.163.198.6""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""Content-Length"":[""20""],""Origin"":[""https://texas-hold-em-poker-production-121b.up.railway.app""],""X-Forwarded-Proto"":[""https""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""X-Forwarded-For"":[""118.163.198.6""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000198101,""size"":0,""status"":405,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:34:16.234072348Z
handled request,info,"{""resp_headers"":{""Server"":[""Caddy""],""Vary"":[""Accept-Encoding""],""Allow"":[""GET, HEAD""]},""ts"":1774010057.120762,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.4"",""remote_port"":""62118"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""POST"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/dazzling-blessing-production-74b1.up.railway.app/api/auth/guest"",""headers"":{""Sec-Fetch-Dest"":[""empty""],""Sec-Fetch-Site"":[""same-origin""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Content-Length"":[""20""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""Accept"":[""*/*""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Cookie"":[""REDACTED""],""X-Real-Ip"":[""118.163.198.6""],""X-Forwarded-Proto"":[""https""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""X-Request-Start"":[""1774010057036""],""X-Forwarded-For"":[""118.163.198.6""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""Content-Type"":[""application/json""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""X-Railway-Request-Id"":[""W5xfxuHDSl-8nl8kacI7Nw""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""Sec-Ch-Ua-Mobile"":[""?0""],""Priority"":[""u=1, i""],""Origin"":[""https://texas-hold-em-poker-production-121b.up.railway.app""],""Sec-Fetch-Mode"":[""cors""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000218679,""size"":0,""status"":405,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:34:17.135225013Z
handled request,info,"{""resp_headers"":{""Allow"":[""GET, HEAD""],""Server"":[""Caddy""],""Vary"":[""Accept-Encoding""]},""ts"":1774010057.331598,""logger"":""http.log.access.log0"",""request"":{""remote_ip"":""100.64.0.4"",""remote_port"":""62118"",""client_ip"":""118.163.198.6"",""proto"":""HTTP/1.1"",""method"":""POST"",""host"":""texas-hold-em-poker-production-121b.up.railway.app"",""uri"":""/dazzling-blessing-production-74b1.up.railway.app/api/auth/guest"",""headers"":{""Cookie"":[""REDACTED""],""X-Forwarded-Proto"":[""https""],""Content-Length"":[""19""],""Accept-Encoding"":[""gzip, deflate, br, zstd""],""User-Agent"":[""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36""],""Accept-Language"":[""zh-CN,zh;q=0.9""],""Sec-Fetch-Site"":[""same-origin""],""X-Railway-Edge"":[""railway/asia-southeast1-eqsg3a""],""X-Request-Start"":[""1774010057247""],""Origin"":[""https://texas-hold-em-poker-production-121b.up.railway.app""],""Sec-Ch-Ua-Platform"":[""\""macOS\""""],""X-Railway-Request-Id"":[""PPtGQOcZSRW0Q8fIacI7Nw""],""Priority"":[""u=1, i""],""Sec-Fetch-Mode"":[""cors""],""Accept"":[""*/*""],""Sec-Fetch-Dest"":[""empty""],""Sec-Ch-Ua"":[""\""Chromium\"";v=\""146\"", \""Not-A.Brand\"";v=\""24\"", \""Google Chrome\"";v=\""146\""""],""X-Real-Ip"":[""118.163.198.6""],""Sec-Ch-Ua-Mobile"":[""?0""],""Referer"":[""https://texas-hold-em-poker-production-121b.up.railway.app/""],""X-Forwarded-For"":[""118.163.198.6""],""X-Forwarded-Host"":[""texas-hold-em-poker-production-121b.up.railway.app""],""Content-Type"":[""application/json""]}},""bytes_read"":0,""user_id"":"""",""duration"":0.000176796,""size"":0,""status"":405,""level"":""info""}","{""project"":""c0b90af6-9f87-4f5e-98ed-c7e2dd3b18cb"",""environment"":""737ce8a5-4f56-47b5-869e-fe48358799fc"",""service"":""d62565c3-1369-45a2-a133-9c7bf3d0cc2f"",""deployment"":""5055da8c-1d60-4b31-80ad-bd81c3d13bf2"",""replica"":""82457cec-1f37-4bcb-837f-3dba7859e24c""}",2026-03-20T12:34:17.349019673Z
